,Unnamed: 0,address,owner,value,property_type,property_class,Num_Properties,total_value,link,prop_type_clean,owner_clean,exact_address,location,point
64226,64226,7902 Ritz Dr Unit CDM,SOUTHERN HILL CONDO ASSN  KENT EMERSON,0.0,Condominium,Residential,9,0.0,propertydata.cfm?ParcelN=070835308135,Apartment,SOUTHERN HILL CONDO ASSN  KENT EMERSON,"7902 Ritz Dr Unit CDM Madison, Wisconsin USA",,
43611,43611,310 Maple Ave,MCCAUGHEY PROPERTIES LLC ,340900.0,2 Unit,Residential,9,3072800.0,propertydata.cfm?ParcelN=071005326254,2 Unit,MCCAUGHEY PROPERTIES LLC ,"310 Maple Ave Madison, Wisconsin USA","310, Maple Avenue, Schenk-Atwood-Starkweather-Yahara, Madison, Wisconsin, 53704, United States of America","(43.0936028096148, -89.34098330471059, 0.0)"
43612,43612,2901 Atwood Ave,MCCAUGHEY PROPERTIES LLC ,425000.0,5 unit Apartment,Residential,9,3072800.0,propertydata.cfm?ParcelN=071005326262,Apartment,MCCAUGHEY PROPERTIES LLC ,"2901 Atwood Ave Madison, Wisconsin USA","2901, Atwood Avenue, Schenk-Atwood-Starkweather-Yahara, Madison, Wisconsin, 53704, United States of America","(43.093767, -89.341486, 0.0)"
53828,53828,5016 Camden Rd,PORCHLIGHT INC ,0.0,4 unit Apartment,Residential,9,930700.0,propertydata.cfm?ParcelN=071016401178,Apartment,PORCHLIGHT INC ,"5016 Camden Rd Madison, Wisconsin USA","5016, Camden Road, Glendale Townhouses, Madison, Wisconsin, 53716, United States of America","(43.067864451039284, -89.3118477273275, 0.0)"
53830,53830,110 Rosemary Ave,PORCHLIGHT INC ,0.0,6 unit Apartment,Residential,9,930700.0,propertydata.cfm?ParcelN=071005215093,Apartment,PORCHLIGHT INC ,"110 Rosemary Ave Madison, Wisconsin USA","110, Rosemary Avenue, Worthington Park, Madison, Wisconsin, 53714, United States of America","(43.1007913877551, -89.33762826530612, 0.0)"
53831,53831,3710 E Karstens Dr,PORCHLIGHT INC ,45700.0,6 unit Apartment,Residential,9,930700.0,propertydata.cfm?ParcelN=080926407118,Apartment,PORCHLIGHT INC ,"3710 E Karstens Dr Madison, Wisconsin USA","3710, East Karstens Drive, Lerdahl Park, Mendota, Madison, Wisconsin, 53704, United States of America","(43.13408415829285, -89.38601881260107, 0.0)"
64228,64228,1901 Dewberry Dr Unit cdm,SOUTHERN HILL CONDO ASSN  KENT EMERSON,0.0,Condominium,Residential,9,0.0,propertydata.cfm?ParcelN=070835312011,Apartment,SOUTHERN HILL CONDO ASSN  KENT EMERSON,"1901 Dewberry Dr Unit cdm Madison, Wisconsin USA",,
34678,34678,1043 Gammon Ln,"KHAZAI, H ",114800.0,Condominium,Residential,9,1405700.0,propertydata.cfm?ParcelN=070836223069,Apartment,"KHAZAI, H ","1043 Gammon Ln Madison, Wisconsin USA","1043, Gammon Lane, Madison, Wisconsin, 53719, United States of America","(43.04282904178472, -89.50318847916431, 0.0)"
34677,34677,1041 Gammon Ln,"KHAZAI, H ",114800.0,Condominium,Residential,9,1405700.0,propertydata.cfm?ParcelN=070836223051,Apartment,"KHAZAI, H ","1041 Gammon Ln Madison, Wisconsin USA","1041, Gammon Lane, Madison, Wisconsin, 53719, United States of America","(43.0428478964786, -89.50318810207042, 0.0)"
34676,34676,1039 Gammon Ln,"KHAZAI, H ",114800.0,Condominium,Residential,9,1405700.0,propertydata.cfm?ParcelN=070836223043,Apartment,"KHAZAI, H ","1039 Gammon Ln Madison, Wisconsin USA","1039, Gammon Lane, Madison, Wisconsin, 53719, United States of America","(43.04286675117247, -89.50318772497654, 0.0)"
10079,10079,1017 Drake St,"CHARLY, ROGER L ",352000.0,2 Unit,Residential,9,2699200.0,propertydata.cfm?ParcelN=070923316032,2 Unit,"CHARLY, ROGER L ","1017 Drake St Madison, Wisconsin USA","1017, Drake Street, Greenbush, Bowens Addition, Madison, Dane, Wisconsin, 53715, United States of America","(43.061991, -89.40281974596857, 0.0)"
34675,34675,1037 Gammon Ln,"KHAZAI, H ",114900.0,Condominium,Residential,9,1405700.0,propertydata.cfm?ParcelN=070836223035,Apartment,"KHAZAI, H ","1037 Gammon Ln Madison, Wisconsin USA","1037, Gammon Lane, Madison, Wisconsin, 53719, United States of America","(43.04288560586634, -89.50318734788267, 0.0)"
34674,34674,1035 Gammon Ln,"KHAZAI, H ",114900.0,Condominium,Residential,9,1405700.0,propertydata.cfm?ParcelN=070836223027,Apartment,"KHAZAI, H ","1035 Gammon Ln Madison, Wisconsin USA","1035, Gammon Lane, Madison, Wisconsin, 53719, United States of America","(43.04290445925623, -89.5031870682693, 0.0)"
34673,34673,1033 Gammon Ln,"KHAZAI, H ",114800.0,Condominium,Residential,9,1405700.0,propertydata.cfm?ParcelN=070836223019,Apartment,"KHAZAI, H ","1033 Gammon Ln Madison, Wisconsin USA","1033, Gammon Lane, Madison, Wisconsin, 53719, United States of America","(43.042923297116644, -89.5031879495727, 0.0)"
64234,64234,1902 Dewberry Dr Unit cdm,SOUTHERN HILL CONDO ASSN  KENT EMERSON,0.0,Condominium,Residential,9,0.0,propertydata.cfm?ParcelN=070835314067,Apartment,SOUTHERN HILL CONDO ASSN  KENT EMERSON,"1902 Dewberry Dr Unit cdm Madison, Wisconsin USA",,
64231,64231,1805 Dewberry Dr Unit CDM,SOUTHERN HILL CONDO ASSN  KENT EMERSON,0.0,Condominium,Residential,9,0.0,propertydata.cfm?ParcelN=070835313051,Apartment,SOUTHERN HILL CONDO ASSN  KENT EMERSON,"1805 Dewberry Dr Unit CDM Madison, Wisconsin USA",,
21203,21203,141 N Franklin St Unit 1,FRANKLIN ST APARTMENTS  LLC,99600.0,Condominium,Residential,9,937700.0,propertydata.cfm?ParcelN=070913333012,Apartment,FRANKLIN ST APARTMENTS  LLC,"141 N Franklin St Unit 1 Madison, Wisconsin USA",,
62948,62948,10 O'Brien Ct,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,250000.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003104131,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"10 O'Brien Ct Madison, Wisconsin USA",,
62947,62947,14 O'Brien Ct,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,250000.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003104123,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"14 O'Brien Ct Madison, Wisconsin USA",,
62946,62946,4557 McCann Rd,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,247700.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003214196,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"4557 McCann Rd Madison, Wisconsin USA",,
62945,62945,4549 McCann Rd,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,242700.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003214188,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"4549 McCann Rd Madison, Wisconsin USA",,
62944,62944,5 Della Ct,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,223500.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003213271,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"5 Della Ct Madison, Wisconsin USA","5, Della Court, Madison, Wisconsin, 53714, United States of America","(43.10416675222586, -89.30442339207133, 0.0)"
62943,62943,2 Gilbert Ct,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,291900.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=070931208403,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"2 Gilbert Ct Madison, Wisconsin USA","2, Gilbert Court, Madison, Dane, Wisconsin, 53711, United States of America","(43.043272, -89.473821, 0.0)"
10629,10629,219 S Bedford St,CHRISTIANSON VENTURES LLC ,245000.0,2 Unit,Residential,9,5119600.0,propertydata.cfm?ParcelN=070923133212,2 Unit,CHRISTIANSON VENTURES LLC ,"219 S Bedford St Madison, Wisconsin USA","219, South Bedford Street, Bassett, Madison, Dane, Wisconsin, 53703, United States of America","(43.06720575510204, -89.39015595918367, 0.0)"
76983,76983,2 Captains Ct Unit 4,"YANG, QI  XIAOCHENG LI YANG",141100.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826418381,Apartment,"YANG, QI  XIAOCHENG LI YANG","2 Captains Ct Unit 4 Madison, Wisconsin USA",,
76984,76984,2 Captains Ct Unit 7,"YANG, QI  XIAOCHENG LI YANG",141100.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826418414,Apartment,"YANG, QI  XIAOCHENG LI YANG","2 Captains Ct Unit 7 Madison, Wisconsin USA",,
70394,70394,2309 Carling Dr Unit 1,VALHALLA INVESTMENT LLC ,63800.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214099,Apartment,VALHALLA INVESTMENT LLC ,"2309 Carling Dr Unit 1 Madison, Wisconsin USA",,
70393,70393,2329 Carling Dr Unit 3,VALHALLA INVESTMENT LLC ,43600.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214081,Apartment,VALHALLA INVESTMENT LLC ,"2329 Carling Dr Unit 3 Madison, Wisconsin USA",,
70392,70392,2321 Carling Dr Unit 1,VALHALLA INVESTMENT LLC ,46400.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214205,Apartment,VALHALLA INVESTMENT LLC ,"2321 Carling Dr Unit 1 Madison, Wisconsin USA",,
70391,70391,2329 Carling Dr Unit 2,VALHALLA INVESTMENT LLC ,43600.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214065,Apartment,VALHALLA INVESTMENT LLC ,"2329 Carling Dr Unit 2 Madison, Wisconsin USA",,
8924,8924,3913 Claire St,CAPITOL ONE REAL ESTATE  LLC,1365000.0,9 unit Apartment,Commercial,9,7129000.0,propertydata.cfm?ParcelN=071009403272,Apartment,CAPITOL ONE REAL ESTATE  LLC,"3913 Claire St Madison, Wisconsin USA","3913, Claire Street, Madison, Wisconsin, 53716, United States of America","(43.083719703932914, -89.31515326895398, 0.0)"
70395,70395,2309 Carling Dr Unit 2,VALHALLA INVESTMENT LLC ,63700.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214106,Apartment,VALHALLA INVESTMENT LLC ,"2309 Carling Dr Unit 2 Madison, Wisconsin USA",,
70396,70396,2309 Carling Dr Unit 3,VALHALLA INVESTMENT LLC ,62200.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214114,Apartment,VALHALLA INVESTMENT LLC ,"2309 Carling Dr Unit 3 Madison, Wisconsin USA",,
70397,70397,2309 Carling Dr Unit 4,VALHALLA INVESTMENT LLC ,63800.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214122,Apartment,VALHALLA INVESTMENT LLC ,"2309 Carling Dr Unit 4 Madison, Wisconsin USA",,
70398,70398,2313 Carling Dr Unit 2,VALHALLA INVESTMENT LLC ,45600.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214148,Apartment,VALHALLA INVESTMENT LLC ,"2313 Carling Dr Unit 2 Madison, Wisconsin USA",,
12140,12140,708 McClellan Dr,LIV TR ,255600.0,Condominium,Residential,9,2910100.0,propertydata.cfm?ParcelN=071011108290,Apartment,LIV TR ,"708 McClellan Dr Madison, Wisconsin USA","McClellan Drive, McClellan Park, Madison, Wisconsin, 53718, United States of America","(43.0867731, -89.2711105, 0.0)"
9618,9618,2217 Fish Hatchery Rd,CATALPA CROSSING LLC ,248500.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935201049,Apartment,CATALPA CROSSING LLC ,"2217 Fish Hatchery Rd Madison, Wisconsin USA","2217, Fish Hatchery Road, Madison Recycling Center, Madison, Town of Madison, Dane, Wisconsin, 53713, United States of America","(43.04280868127052, -89.40407775977393, 0.0)"
9619,9619,1122 Catalpa Cir,CATALPA CROSSING LLC ,244000.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207055,Apartment,CATALPA CROSSING LLC ,"1122 Catalpa Cir Madison, Wisconsin USA","1122, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.041875379523354, -89.4022911029745, 0.0)"
76974,76974,922 Harbor House Dr Unit P29,"YANG, QI  XIAOCHENG LI YANG",4000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826419967,Apartment,"YANG, QI  XIAOCHENG LI YANG","922 Harbor House Dr Unit P29 Madison, Wisconsin USA",,
76969,76969,7207 Flagship Dr Unit P25,"YANG, QI  XIAOCHENG LI YANG",4000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826419701,Apartment,"YANG, QI  XIAOCHENG LI YANG","7207 Flagship Dr Unit P25 Madison, Wisconsin USA",,
9620,9620,1118 Catalpa Cir,CATALPA CROSSING LLC ,244000.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207063,Apartment,CATALPA CROSSING LLC ,"1118 Catalpa Cir Madison, Wisconsin USA","1118, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.04187603779184, -89.40223635697913, 0.0)"
9621,9621,1116 Catalpa Cir,CATALPA CROSSING LLC ,331700.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207071,Apartment,CATALPA CROSSING LLC ,"1116 Catalpa Cir Madison, Wisconsin USA","1116, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.041876366926076, -89.40220898398145, 0.0)"
9622,9622,1108 Catalpa Cir,CATALPA CROSSING LLC ,331700.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207089,Apartment,CATALPA CROSSING LLC ,"1108 Catalpa Cir Madison, Wisconsin USA","1108, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.04187768346304, -89.40209949199073, 0.0)"
9623,9623,1101 Catalpa Cir,CATALPA CROSSING LLC ,331700.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207097,Apartment,CATALPA CROSSING LLC ,"1101 Catalpa Cir Madison, Wisconsin USA","1101, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.041715, -89.401986, 0.0)"
76976,76976,2 Captains Ct Unit P15,"YANG, QI  XIAOCHENG LI YANG",4000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826422267,Apartment,"YANG, QI  XIAOCHENG LI YANG","2 Captains Ct Unit P15 Madison, Wisconsin USA",,
10621,10621,20 E Gorham St,CHRISTIANSON VENTURES LLC ,301000.0,2 Unit,Residential,9,5119600.0,propertydata.cfm?ParcelN=070914407155,2 Unit,CHRISTIANSON VENTURES LLC ,"20 E Gorham St Madison, Wisconsin USA","20, East Gorham Street, Mansion Hill, Madison, Dane, Wisconsin, 53703, United States of America","(43.078174250000004, -89.38728550904065, 0.0)"
10622,10622,24 E Gorham St,CHRISTIANSON VENTURES LLC ,298100.0,3 unit Apartment,Residential,9,5119600.0,propertydata.cfm?ParcelN=070914407163,Apartment,CHRISTIANSON VENTURES LLC ,"24 E Gorham St Madison, Wisconsin USA","24, East Gorham Street, Mansion Hill, Madison, Dane, Wisconsin, 53703, United States of America","(43.07778264583333, -89.38758839583333, 0.0)"
76977,76977,2 Captains Ct Unit P20,"YANG, QI  XIAOCHENG LI YANG",4000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826422316,Apartment,"YANG, QI  XIAOCHENG LI YANG","2 Captains Ct Unit P20 Madison, Wisconsin USA",,
76978,76978,7207 Flagship Dr Unit 1,"YANG, QI  XIAOCHENG LI YANG",140000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826416179,Apartment,"YANG, QI  XIAOCHENG LI YANG","7207 Flagship Dr Unit 1 Madison, Wisconsin USA",,
70399,70399,2313 Carling Dr Unit 3,VALHALLA INVESTMENT LLC ,76600.0,Condominium,Residential,9,509300.0,propertydata.cfm?ParcelN=060905214156,Apartment,VALHALLA INVESTMENT LLC ,"2313 Carling Dr Unit 3 Madison, Wisconsin USA",,
62950,62950,2 O'Brien Ct,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,265200.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003104157,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"2 O'Brien Ct Madison, Wisconsin USA",,
62949,62949,1 O'Brien Ct,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,251300.0,2 Unit,Residential,9,2252700.0,propertydata.cfm?ParcelN=071003104032,2 Unit,SIMPLY HOMES PROPERTY  MANAGEMENT LLC,"1 O'Brien Ct Madison, Wisconsin USA",,
21204,21204,137 N Franklin St Unit 2,FRANKLIN ST APARTMENTS  LLC,113500.0,Condominium,Residential,9,937700.0,propertydata.cfm?ParcelN=070913333020,Apartment,FRANKLIN ST APARTMENTS  LLC,"137 N Franklin St Unit 2 Madison, Wisconsin USA",,
10625,10625,116 Proudfit St,CHRISTIANSON VENTURES LLC ,338300.0,2 Unit,Residential,9,5119600.0,propertydata.cfm?ParcelN=070923408483,2 Unit,CHRISTIANSON VENTURES LLC ,"116 Proudfit St Madison, Wisconsin USA","116, Proudfit Street, Monona Bay, Madison, Dane, Wisconsin, 53715, United States of America","(43.06583771428571, -89.39337757142857, 0.0)"
10626,10626,112 Proudfit St,CHRISTIANSON VENTURES LLC ,324400.0,2 Unit,Residential,9,5119600.0,propertydata.cfm?ParcelN=070923408491,2 Unit,CHRISTIANSON VENTURES LLC ,"112 Proudfit St Madison, Wisconsin USA","112, Proudfit Street, Monona Bay, Madison, Dane, Wisconsin, 53715, United States of America","(43.065908285714286, -89.39346942857142, 0.0)"
10627,10627,512 W Wilson St,CHRISTIANSON VENTURES LLC ,2443000.0,40 unit Apartment,Commercial,9,5119600.0,propertydata.cfm?ParcelN=070923133337,Apartment,CHRISTIANSON VENTURES LLC ,"512 W Wilson St Madison, Wisconsin USA","512, West Wilson Street, Bassett, Madison, Dane, Wisconsin, 53703, United States of America","(43.067747765479034, -89.38824505226049, 0.0)"
76979,76979,922 Harbor House Dr Unit 3,"YANG, QI  XIAOCHENG LI YANG",140000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826416591,Apartment,"YANG, QI  XIAOCHENG LI YANG","922 Harbor House Dr Unit 3 Madison, Wisconsin USA",,
57563,57563,1157 Sherman Ave,LIV TR ,249100.0,2 Unit,Residential,9,2910100.0,propertydata.cfm?ParcelN=070912409020,2 Unit,LIV TR ,"1157 Sherman Ave Madison, Wisconsin USA","1157, Sherman Avenue, Tenney-Lapham, Madison, Dane, Wisconsin, 53703, United States of America","(43.08984930530118, -89.37439158818712, 0.0)"
76968,76968,7207 Flagship Dr Unit P15,"YANG, QI  XIAOCHENG LI YANG",4000.0,Condominium,Residential,9,582200.0,propertydata.cfm?ParcelN=070826419602,Apartment,"YANG, QI  XIAOCHENG LI YANG","7207 Flagship Dr Unit P15 Madison, Wisconsin USA",,
9624,9624,1109 Catalpa Cir,CATALPA CROSSING LLC ,331700.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207104,Apartment,CATALPA CROSSING LLC ,"1109 Catalpa Cir Madison, Wisconsin USA","1109, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.04171393810318, -89.40207502235029, 0.0)"
9626,9626,2210 Catalpa Rd,CATALPA CROSSING LLC ,248500.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935201255,Apartment,CATALPA CROSSING LLC ,"2210 Catalpa Rd Madison, Wisconsin USA","2210, Catalpa Road, Burr Oaks, Madison, Town of Madison, Dane, Wisconsin, 53713, United States of America","(43.041366, -89.403149, 0.0)"
9625,9625,1123 Catalpa Cir,CATALPA CROSSING LLC ,331700.0,4 unit Apartment,Residential,9,2643500.0,propertydata.cfm?ParcelN=070935207112,Apartment,CATALPA CROSSING LLC ,"1123 Catalpa Cir Madison, Wisconsin USA","1123, Catalpa Circle, Burr Oaks, Madison, Dane, Wisconsin, 53713, United States of America","(43.041712079783736, -89.40223081146331, 0.0)"
40238,40238,1126 Vilas Ave,MADISON PROP MNGMT,540000.0,4 unit Apartment,Residential,8,3614000.0,propertydata.cfm?ParcelN=070922432128,Apartment,MADISON PROP MNGMT,"1126 Vilas Ave Madison, Wisconsin USA","1126, Vilas Avenue, Greenbush, Bowens Addition, Madison, Dane, Wisconsin, 53715, United States of America","(43.06321524631448, -89.40454240862533, 0.0)"
58182,58182,555 S Midvale Blvd Unit S308,"ROSS, TERRY D ",1000.0,Condominium,Residential,8,576500.0,propertydata.cfm?ParcelN=070929123796,Apartment,"ROSS, TERRY D ","555 S Midvale Blvd Unit S308 Madison, Wisconsin USA",,
58183,58183,555 S Midvale Blvd Unit P2,"ROSS, TERRY D ",10000.0,Condominium,Residential,8,576500.0,propertydata.cfm?ParcelN=070929124025,Apartment,"ROSS, TERRY D ","555 S Midvale Blvd Unit P2 Madison, Wisconsin USA",,
58184,58184,555 S Midvale Blvd Unit P3,"ROSS, TERRY D ",10000.0,Condominium,Residential,8,576500.0,propertydata.cfm?ParcelN=070929124033,Apartment,"ROSS, TERRY D ","555 S Midvale Blvd Unit P3 Madison, Wisconsin USA",,
51766,51766,330 W Wilson St Unit P6,"PASDO, JEROME A ",17000.0,Condominium,Residential,8,2022000.0,propertydata.cfm?ParcelN=070923149061,Apartment,"PASDO, JEROME A ","330 W Wilson St Unit P6 Madison, Wisconsin USA",,
64756,64756,13 Morrow Ct,STAGG WALK PROPERTIES LLC  ATTN CHAMBERS CPA LLC,173900.0,2 Unit,Residential,8,1637200.0,propertydata.cfm?ParcelN=080926110092,2 Unit,STAGG WALK PROPERTIES LLC  ATTN CHAMBERS CPA LLC,"13 Morrow Ct Madison, Wisconsin USA","Morrow Court, Lindbergh, Mendota, Madison, Wisconsin, 53704, United States of America","(43.141942, -89.390206, 0.0)"
76975,76975,901 Harbor House Dr Unit P23,"YANG, QI  XIAOCHENG YANG",4000.0,Condominium,Residential,8,400400.0,propertydata.cfm?ParcelN=070826420138,Apartment,"YANG, QI  XIAOCHENG YANG","901 Harbor House Dr Unit P23 Madison, Wisconsin USA",,
